"MEASURE" "ACTIVITY" "SUBJECT" "AVERAGE"
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 17 -0.00939838078195652
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 18 -0.01417699182
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 19 -0.00955202497435897
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 20 -0.00253482149777778
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 21 -0.0125551085533333
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 22 0.0112499015
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 23 -0.000982717101851849
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 24 -0.00846915857363636
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 25 -0.0113348791672414
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 26 -0.01189114264
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 27 -0.00985034750909091
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 28 0.00123950141304348
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 29 -0.0140642983104167
"Body Acceleration Jerk-mean()-Z" "WALKING_DOWNSTAIRS" 30 -0.0118301423032258
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 1 -0.0455625449113208
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 2 0.01948143925
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 3 0.0208205538101695
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 4 0.00340280836730769
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 5 -0.025590953282766
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 6 -0.00237816579411765
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 7 -7.4519666666666e-05
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 8 -0.0674583919268293
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 9 0.00766046602367347
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 10 -0.0513375831851064
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 11 -0.0151463896833333
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 12 0.00906662793461539
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 13 -0.0254126299290909
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 14 0.00344199486481481
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 15 -0.00525879898958333
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 16 0.0380533591627451
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 17 0.00759533846458334
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 18 0.0093589662862069
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 19 0.0316681980575
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 20 -0.024542099304902
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 21 -0.0360115472978723
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 22 -0.033616970907381
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 23 0.0159234167843137
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 24 -0.0132353651798305
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 25 -0.0116906813498462
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 26 -0.0117089275472727
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 27 0.0067467910745098
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 28 0.00749081657058823
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 29 -0.0290713871612245
"Body Acceleration Jerk-mean()-Z" "WALKING_UPSTAIRS" 30 0.0161506198923077
"Body Acceleration Jerk-std()-X" "LAYING" 1 -0.958482112
"Body Acceleration Jerk-std()-X" "LAYING" 2 -0.98587216875
"Body Acceleration Jerk-std()-X" "LAYING" 3 -0.98087931483871
"Body Acceleration Jerk-std()-X" "LAYING" 4 -0.978302781111111
"Body Acceleration Jerk-std()-X" "LAYING" 5 -0.983307862115385
"Body Acceleration Jerk-std()-X" "LAYING" 6 -0.966341054736842
"Body Acceleration Jerk-std()-X" "LAYING" 7 -0.980977756153846
"Body Acceleration Jerk-std()-X" "LAYING" 8 -0.973253042222222
"Body Acceleration Jerk-std()-X" "LAYING" 9 -0.9647404702
"Body Acceleration Jerk-std()-X" "LAYING" 10 -0.978007466724138
"Body Acceleration Jerk-std()-X" "LAYING" 11 -0.985259108596491
"Body Acceleration Jerk-std()-X" "LAYING" 12 -0.969276283333333
"Body Acceleration Jerk-std()-X" "LAYING" 13 -0.98541995
"Body Acceleration Jerk-std()-X" "LAYING" 14 -0.971473557058824
"Body Acceleration Jerk-std()-X" "LAYING" 15 -0.981739386805556
"Body Acceleration Jerk-std()-X" "LAYING" 16 -0.988416723857143
"Body Acceleration Jerk-std()-X" "LAYING" 17 -0.981489017183099
"Body Acceleration Jerk-std()-X" "LAYING" 18 -0.985921071076923
"Body Acceleration Jerk-std()-X" "LAYING" 19 -0.983605223493976
"Body Acceleration Jerk-std()-X" "LAYING" 20 -0.984270728235294
"Body Acceleration Jerk-std()-X" "LAYING" 21 -0.984826520888889
"Body Acceleration Jerk-std()-X" "LAYING" 22 -0.970355191527778
"Body Acceleration Jerk-std()-X" "LAYING" 23 -0.986360446805556
"Body Acceleration Jerk-std()-X" "LAYING" 24 -0.98636543375
"Body Acceleration Jerk-std()-X" "LAYING" 25 -0.973323412328767
"Body Acceleration Jerk-std()-X" "LAYING" 26 -0.989315824868421
"Body Acceleration Jerk-std()-X" "LAYING" 27 -0.986471899324324
"Body Acceleration Jerk-std()-X" "LAYING" 28 -0.9801647165
"Body Acceleration Jerk-std()-X" "LAYING" 29 -0.99200598942029
"Body Acceleration Jerk-std()-X" "LAYING" 30 -0.977463775571429
"Body Acceleration Jerk-std()-X" "SITTING" 1 -0.986430711276596
"Body Acceleration Jerk-std()-X" "SITTING" 2 -0.988055854130435
"Body Acceleration Jerk-std()-X" "SITTING" 3 -0.974467390384615
"Body Acceleration Jerk-std()-X" "SITTING" 4 -0.9767421962
"Body Acceleration Jerk-std()-X" "SITTING" 5 -0.975204850227273
"Body Acceleration Jerk-std()-X" "SITTING" 6 -0.969929476363636
"Body Acceleration Jerk-std()-X" "SITTING" 7 -0.982158098125
"Body Acceleration Jerk-std()-X" "SITTING" 8 -0.985188753695652
"Body Acceleration Jerk-std()-X" "SITTING" 9 -0.9645358564
"Body Acceleration Jerk-std()-X" "SITTING" 10 -0.988946414074074
"Body Acceleration Jerk-std()-X" "SITTING" 11 -0.980335163584906
"Body Acceleration Jerk-std()-X" "SITTING" 12 -0.976494200784314
"Body Acceleration Jerk-std()-X" "SITTING" 13 -0.992827264081633
"Body Acceleration Jerk-std()-X" "SITTING" 14 -0.980890655185185
"Body Acceleration Jerk-std()-X" "SITTING" 15 -0.988162333898305
"Body Acceleration Jerk-std()-X" "SITTING" 16 -0.990861134782609
"Body Acceleration Jerk-std()-X" "SITTING" 17 -0.99434060296875
"Body Acceleration Jerk-std()-X" "SITTING" 18 -0.991624662105263
"Body Acceleration Jerk-std()-X" "SITTING" 19 -0.987043285479452
"Body Acceleration Jerk-std()-X" "SITTING" 20 -0.982078229242424
"Body Acceleration Jerk-std()-X" "SITTING" 21 -0.989439392235294
"Body Acceleration Jerk-std()-X" "SITTING" 22 -0.981664149193548
"Body Acceleration Jerk-std()-X" "SITTING" 23 -0.984561803823529
"Body Acceleration Jerk-std()-X" "SITTING" 24 -0.988564382205882
"Body Acceleration Jerk-std()-X" "SITTING" 25 -0.992278621692308
"Body Acceleration Jerk-std()-X" "SITTING" 26 -0.99225839525641
"Body Acceleration Jerk-std()-X" "SITTING" 27 -0.990658097857143
"Body Acceleration Jerk-std()-X" "SITTING" 28 -0.976286679444444
"Body Acceleration Jerk-std()-X" "SITTING" 29 -0.993525560333333
"Body Acceleration Jerk-std()-X" "SITTING" 30 -0.988864577419355
"Body Acceleration Jerk-std()-X" "STANDING" 1 -0.994604542264151
"Body Acceleration Jerk-std()-X" "STANDING" 2 -0.981085715555556
"Body Acceleration Jerk-std()-X" "STANDING" 3 -0.957086489344262
"Body Acceleration Jerk-std()-X" "STANDING" 4 -0.972586541964286
"Body Acceleration Jerk-std()-X" "STANDING" 5 -0.962647080178571
"Body Acceleration Jerk-std()-X" "STANDING" 6 -0.973132635789474
"Body Acceleration Jerk-std()-X" "STANDING" 7 -0.976403544716981
"Body Acceleration Jerk-std()-X" "STANDING" 8 -0.989198879814815
"Body Acceleration Jerk-std()-X" "STANDING" 9 -0.969973398888889
"Body Acceleration Jerk-std()-X" "STANDING" 10 -0.964311490454545
"Body Acceleration Jerk-std()-X" "STANDING" 11 -0.992527404255319
"Body Acceleration Jerk-std()-X" "STANDING" 12 -0.972440195081967
"Body Acceleration Jerk-std()-X" "STANDING" 13 -0.987636104210526
"Body Acceleration Jerk-std()-X" "STANDING" 14 -0.978248526
"Body Acceleration Jerk-std()-X" "STANDING" 15 -0.985459068490566
"Body Acceleration Jerk-std()-X" "STANDING" 16 -0.991026497435897
"Body Acceleration Jerk-std()-X" "STANDING" 17 -0.992094005512821
"Body Acceleration Jerk-std()-X" "STANDING" 18 -0.989436673835616
"Body Acceleration Jerk-std()-X" "STANDING" 19 -0.984792035205479
"Body Acceleration Jerk-std()-X" "STANDING" 20 -0.959528332191781
"Body Acceleration Jerk-std()-X" "STANDING" 21 -0.97706335011236
"Body Acceleration Jerk-std()-X" "STANDING" 22 -0.975639080634921
"Body Acceleration Jerk-std()-X" "STANDING" 23 -0.983141958970588
"Body Acceleration Jerk-std()-X" "STANDING" 24 -0.980573836811594
"Body Acceleration Jerk-std()-X" "STANDING" 25 -0.988312658378378
"Body Acceleration Jerk-std()-X" "STANDING" 26 -0.990498355
"Body Acceleration Jerk-std()-X" "STANDING" 27 -0.987628362
"Body Acceleration Jerk-std()-X" "STANDING" 28 -0.968604559620253
"Body Acceleration Jerk-std()-X" "STANDING" 29 -0.993652820615385
"Body Acceleration Jerk-std()-X" "STANDING" 30 -0.968430745254237
"Body Acceleration Jerk-std()-X" "WALKING" 1 -0.113615602435789
"Body Acceleration Jerk-std()-X" "WALKING" 2 -0.277530462620339
"Body Acceleration Jerk-std()-X" "WALKING" 3 -0.26867964387931
"Body Acceleration Jerk-std()-X" "WALKING" 4 -0.297042612533333
"Body Acceleration Jerk-std()-X" "WALKING" 5 -0.302891024625
"Body Acceleration Jerk-std()-X" "WALKING" 6 -0.132784766936842
"Body Acceleration Jerk-std()-X" "WALKING" 7 -0.346026226140351
"Body Acceleration Jerk-std()-X" "WALKING" 8 -0.2586886278125
"Body Acceleration Jerk-std()-X" "WALKING" 9 -0.206733787961538
"Body Acceleration Jerk-std()-X" "WALKING" 10 -0.0521991013207547
"Body Acceleration Jerk-std()-X" "WALKING" 11 -0.428516343559322
"Body Acceleration Jerk-std()-X" "WALKING" 12 -0.01350661106
"Body Acceleration Jerk-std()-X" "WALKING" 13 -0.220910068015789
"Body Acceleration Jerk-std()-X" "WALKING" 14 -0.454497019661017
"Body Acceleration Jerk-std()-X" "WALKING" 15 -0.373217585
"Body Acceleration Jerk-std()-X" "WALKING" 16 -0.396223738431373
"Body Acceleration Jerk-std()-X" "WALKING" 17 -0.355492635409836
"Body Acceleration Jerk-std()-X" "WALKING" 18 -0.368056913928571
"Body Acceleration Jerk-std()-X" "WALKING" 19 0.110306729315577
"Body Acceleration Jerk-std()-X" "WALKING" 20 -0.090645041854902
"Body Acceleration Jerk-std()-X" "WALKING" 21 -0.114888873837692
"Body Acceleration Jerk-std()-X" "WALKING" 22 0.0358787094391304
"Body Acceleration Jerk-std()-X" "WALKING" 23 -0.229328122305085
"Body Acceleration Jerk-std()-X" "WALKING" 24 -0.485863255344828
"Body Acceleration Jerk-std()-X" "WALKING" 25 -0.607620931621622
"Body Acceleration Jerk-std()-X" "WALKING" 26 -0.328452881355932
"Body Acceleration Jerk-std()-X" "WALKING" 27 -0.316184021578947
"Body Acceleration Jerk-std()-X" "WALKING" 28 -0.335700184259259
"Body Acceleration Jerk-std()-X" "WALKING" 29 -0.22143354279434
"Body Acceleration Jerk-std()-X" "WALKING" 30 -0.374400941384615
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 1 -0.012283860544898
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 2 0.147249143238298
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 3 -0.0858010042244898
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 4 -0.145759708684667
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 5 0.0322415501638298
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 6 0.165271070858333
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 7 0.0285033927287234
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 8 0.250143724521053
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 9 0.017623342197619
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 10 0.223275806105263
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 11 -0.0834212653347826
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 12 0.00631914373913043
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 13 -0.0740908045319149
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 14 0.0129597549231111
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 15 0.134593836190476
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 16 -0.101186926595745
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 17 -0.103436471413043
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 18 -0.387223932363636
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 19 0.544273037307692
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 20 -0.135699627468889
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 21 0.00214655719111111
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 22 0.0869139849722222
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 23 0.198947061775926
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 24 -0.337218894
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 25 -0.501968387931034
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 26 -0.128111641206
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 27 -0.00358338882727273
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 28 -0.0167652227782609
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 29 -0.023952574044375
"Body Acceleration Jerk-std()-X" "WALKING_DOWNSTAIRS" 30 -0.226643901120968
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 1 -0.446843887735849
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 2 -0.276121886479167
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 3 -0.458364616949153
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 4 -0.380488027307692
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 5 -0.223896564340426
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 6 -0.180301156098039
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 7 -0.415153115882353
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 8 -0.186618895268293
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 9 -0.335291644693878
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 10 -0.187220175510638
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 11 -0.452961683518519
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 12 -0.359856972115385
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 13 -0.487325539818182
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 14 -0.368780418888889
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 15 -0.186944664541667
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 16 -0.521089140196078
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 17 -0.292665827083333
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 18 -0.563202134655172
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 19 -0.1742790558
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 20 -0.185695388078431
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 21 -0.424052014680851
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 22 -0.00853992680952381
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 23 -0.365398622764706
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 24 -0.49876467220339
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 25 -0.663642746307692
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 26 -0.290879965872727
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 27 -0.468066189411765
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 28 -0.312671655921569
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 29 -0.182365815065306
"Body Acceleration Jerk-std()-X" "WALKING_UPSTAIRS" 30 -0.535420203384615
"Body Acceleration Jerk-std()-Y" "LAYING" 1 -0.9241492736
"Body Acceleration Jerk-std()-Y" "LAYING" 2 -0.98317254125
"Body Acceleration Jerk-std()-Y" "LAYING" 3 -0.968710724677419
"Body Acceleration Jerk-std()-Y" "LAYING" 4 -0.942209488333333
"Body Acceleration Jerk-std()-Y" "LAYING" 5 -0.964560430961538
"Body Acceleration Jerk-std()-Y" "LAYING" 6 -0.933674494385965
"Body Acceleration Jerk-std()-Y" "LAYING" 7 -0.973093160192308
"Body Acceleration Jerk-std()-Y" "LAYING" 8 -0.976520952037037
"Body Acceleration Jerk-std()-Y" "LAYING" 9 -0.9639966798
"Body Acceleration Jerk-std()-Y" "LAYING" 10 -0.966930793448276
"Body Acceleration Jerk-std()-Y" "LAYING" 11 -0.972777455263158
"Body Acceleration Jerk-std()-Y" "LAYING" 12 -0.962639526833333
"Body Acceleration Jerk-std()-Y" "LAYING" 13 -0.980152342903226
"Body Acceleration Jerk-std()-Y" "LAYING" 14 -0.96812761745098
"Body Acceleration Jerk-std()-Y" "LAYING" 15 -0.970921587777778
"Body Acceleration Jerk-std()-Y" "LAYING" 16 -0.984867286857143
"Body Acceleration Jerk-std()-Y" "LAYING" 17 -0.976960542816901
"Body Acceleration Jerk-std()-Y" "LAYING" 18 -0.985554339384615
"Body Acceleration Jerk-std()-Y" "LAYING" 19 -0.974524522650602
"Body Acceleration Jerk-std()-Y" "LAYING" 20 -0.977002606764706
"Body Acceleration Jerk-std()-Y" "LAYING" 21 -0.971584753222222
"Body Acceleration Jerk-std()-Y" "LAYING" 22 -0.955151526805556
"Body Acceleration Jerk-std()-Y" "LAYING" 23 -0.988611616666667
"Body Acceleration Jerk-std()-Y" "LAYING" 24 -0.982430495
"Body Acceleration Jerk-std()-Y" "LAYING" 25 -0.945687169726027
"Body Acceleration Jerk-std()-Y" "LAYING" 26 -0.987182887763158
"Body Acceleration Jerk-std()-Y" "LAYING" 27 -0.985159461756757
"Body Acceleration Jerk-std()-Y" "LAYING" 28 -0.97867953975
"Body Acceleration Jerk-std()-Y" "LAYING" 29 -0.989513565652174
"Body Acceleration Jerk-std()-Y" "LAYING" 30 -0.971049778142857
"Body Acceleration Jerk-std()-Y" "SITTING" 1 -0.981371965319149
"Body Acceleration Jerk-std()-Y" "SITTING" 2 -0.977983955434783
"Body Acceleration Jerk-std()-Y" "SITTING" 3 -0.953631390961538
"Body Acceleration Jerk-std()-Y" "SITTING" 4 -0.9445961056
"Body Acceleration Jerk-std()-Y" "SITTING" 5 -0.952786261136364
"Body Acceleration Jerk-std()-Y" "SITTING" 6 -0.945143686181818
"Body Acceleration Jerk-std()-Y" "SITTING" 7 -0.969458676458333
"Body Acceleration Jerk-std()-Y" "SITTING" 8 -0.980784606086957
"Body Acceleration Jerk-std()-Y" "SITTING" 9 -0.9567775448
"Body Acceleration Jerk-std()-Y" "SITTING" 10 -0.980756789814815
"Body Acceleration Jerk-std()-Y" "SITTING" 11 -0.966766643396226
"Body Acceleration Jerk-std()-Y" "SITTING" 12 -0.964047461568627
"Body Acceleration Jerk-std()-Y" "SITTING" 13 -0.984267557755102
"Body Acceleration Jerk-std()-Y" "SITTING" 14 -0.967828356296296
"Body Acceleration Jerk-std()-Y" "SITTING" 15 -0.978126998813559
"Body Acceleration Jerk-std()-Y" "SITTING" 16 -0.981800970724638
"Body Acceleration Jerk-std()-Y" "SITTING" 17 -0.98863700234375
"Body Acceleration Jerk-std()-Y" "SITTING" 18 -0.984002717017544
"Body Acceleration Jerk-std()-Y" "SITTING" 19 -0.979267729041096
"Body Acceleration Jerk-std()-Y" "SITTING" 20 -0.970896863484848
"Body Acceleration Jerk-std()-Y" "SITTING" 21 -0.979002804823529
"Body Acceleration Jerk-std()-Y" "SITTING" 22 -0.964782832419355
"Body Acceleration Jerk-std()-Y" "SITTING" 23 -0.978045837794118
"Body Acceleration Jerk-std()-Y" "SITTING" 24 -0.979573678088235
"Body Acceleration Jerk-std()-Y" "SITTING" 25 -0.982870991692308
"Body Acceleration Jerk-std()-Y" "SITTING" 26 -0.986215215641026
"Body Acceleration Jerk-std()-Y" "SITTING" 27 -0.985097470714286
"Body Acceleration Jerk-std()-Y" "SITTING" 28 -0.962219452777778
"Body Acceleration Jerk-std()-Y" "SITTING" 29 -0.9840551
"Body Acceleration Jerk-std()-Y" "SITTING" 30 -0.980420928387097
"Body Acceleration Jerk-std()-Y" "STANDING" 1 -0.98564873245283
"Body Acceleration Jerk-std()-Y" "STANDING" 2 -0.97105943962963
"Body Acceleration Jerk-std()-Y" "STANDING" 3 -0.941686785737705
"Body Acceleration Jerk-std()-Y" "STANDING" 4 -0.938354677857143
"Body Acceleration Jerk-std()-Y" "STANDING" 5 -0.931217140714286
"Body Acceleration Jerk-std()-Y" "STANDING" 6 -0.949362277017544
"Body Acceleration Jerk-std()-Y" "STANDING" 7 -0.965810609622642
"Body Acceleration Jerk-std()-Y" "STANDING" 8 -0.976442140740741
"Body Acceleration Jerk-std()-Y" "STANDING" 9 -0.963849332888889
"Body Acceleration Jerk-std()-Y" "STANDING" 10 -0.941328663409091
"Body Acceleration Jerk-std()-Y" "STANDING" 11 -0.979428279574468
"Body Acceleration Jerk-std()-Y" "STANDING" 12 -0.953203115409836
"Body Acceleration Jerk-std()-Y" "STANDING" 13 -0.977704172105263
"Body Acceleration Jerk-std()-Y" "STANDING" 14 -0.966362425833333
"Body Acceleration Jerk-std()-Y" "STANDING" 15 -0.967720399622641
"Body Acceleration Jerk-std()-Y" "STANDING" 16 -0.98262195474359
"Body Acceleration Jerk-std()-Y" "STANDING" 17 -0.98666125974359
"Body Acceleration Jerk-std()-Y" "STANDING" 18 -0.975277836849315
"Body Acceleration Jerk-std()-Y" "STANDING" 19 -0.970543276575342
"Body Acceleration Jerk-std()-Y" "STANDING" 20 -0.935605650958904
"Body Acceleration Jerk-std()-Y" "STANDING" 21 -0.963921458202247
"Body Acceleration Jerk-std()-Y" "STANDING" 22 -0.952303493968254
"Body Acceleration Jerk-std()-Y" "STANDING" 23 -0.975219983676471
"Body Acceleration Jerk-std()-Y" "STANDING" 24 -0.967745638695652
"Body Acceleration Jerk-std()-Y" "STANDING" 25 -0.972272410540541
"Body Acceleration Jerk-std()-Y" "STANDING" 26 -0.975935485405405
"Body Acceleration Jerk-std()-Y" "STANDING" 27 -0.975829725
"Body Acceleration Jerk-std()-Y" "STANDING" 28 -0.933768175063291
"Body Acceleration Jerk-std()-Y" "STANDING" 29 -0.983338157846154
"Body Acceleration Jerk-std()-Y" "STANDING" 30 -0.957318881355932
"Body Acceleration Jerk-std()-Y" "WALKING" 1 0.0670025007684211
"Body Acceleration Jerk-std()-Y" "WALKING" 2 -0.0166022362847458
"Body Acceleration Jerk-std()-Y" "WALKING" 3 -0.0449619594258621
"Body Acceleration Jerk-std()-Y" "WALKING" 4 -0.221165131581667
"Body Acceleration Jerk-std()-Y" "WALKING" 5 -0.0910397428607143
"Body Acceleration Jerk-std()-Y" "WALKING" 6 0.00808897373684211
"Body Acceleration Jerk-std()-Y" "WALKING" 7 -0.0547448948245614
"Body Acceleration Jerk-std()-Y" "WALKING" 8 0.233987544458333
"Body Acceleration Jerk-std()-Y" "WALKING" 9 -0.276929933846154
"Body Acceleration Jerk-std()-Y" "WALKING" 10 0.0750804952113207
"Body Acceleration Jerk-std()-Y" "WALKING" 11 -0.181419230254237
"Body Acceleration Jerk-std()-Y" "WALKING" 12 -0.089404968585
"Body Acceleration Jerk-std()-Y" "WALKING" 13 0.0565488771722807
"Body Acceleration Jerk-std()-Y" "WALKING" 14 -0.344339569152542
"Body Acceleration Jerk-std()-Y" "WALKING" 15 -0.0319265467387037
"Body Acceleration Jerk-std()-Y" "WALKING" 16 -0.425563858627451
"Body Acceleration Jerk-std()-Y" "WALKING" 17 -0.0935385034
"Body Acceleration Jerk-std()-Y" "WALKING" 18 -0.320158763392857
"Body Acceleration Jerk-std()-Y" "WALKING" 19 0.0809271194038462
"Body Acceleration Jerk-std()-Y" "WALKING" 20 0.244310894098039
"Body Acceleration Jerk-std()-Y" "WALKING" 21 -0.0347143855729423
"Body Acceleration Jerk-std()-Y" "WALKING" 22 0.225542290191304
"Body Acceleration Jerk-std()-Y" "WALKING" 23 -0.0805017337711864
"Body Acceleration Jerk-std()-Y" "WALKING" 24 -0.302220161206897
"Body Acceleration Jerk-std()-Y" "WALKING" 25 -0.382619718513514
"Body Acceleration Jerk-std()-Y" "WALKING" 26 -0.261863589338983
"Body Acceleration Jerk-std()-Y" "WALKING" 27 -0.104090459225439
"Body Acceleration Jerk-std()-Y" "WALKING" 28 -0.220123120851852
"Body Acceleration Jerk-std()-Y" "WALKING" 29 -0.087174644469434
"Body Acceleration Jerk-std()-Y" "WALKING" 30 -0.270709274446154
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 1 -0.101601390640816
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 2 0.126828014557447
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 3 -0.111439194979592
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 4 -0.146242294857778
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 5 0.0473612314702128
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 6 0.276544029529167
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 7 -0.296279674759574
